Date,transactions/transfers_volume_from_exchanges_mean
2015-08-07,0.0
2015-08-08,182.8262108959155
2015-08-09,663.9825082492907
2015-08-10,1006.8966677994797
2015-08-11,1160.0364836264102
2015-08-12,1066.049723690145
2015-08-13,613.3581128410392
2015-08-14,601.0764986559844
2015-08-15,1069.7193565687562
2015-08-16,790.0796723434402
2015-08-17,1080.0196506038435
2015-08-18,993.3807671942858
2015-08-19,1691.7724457899506
2015-08-20,695.6298020127012
2015-08-21,836.0025797658918
2015-08-22,656.762443995189
2015-08-23,1081.087358466294
2015-08-24,951.1539702061284
2015-08-25,454.8800349085512
2015-08-26,736.5791888932067
2015-08-27,679.0303660719661
2015-08-28,715.1720787241978
2015-08-29,383.49492088834023
2015-08-30,800.0944625467577
2015-08-31,1066.596231833126
2015-09-01,826.8998254939055
2015-09-02,1233.1487399801608
2015-09-03,932.2279747782716
2015-09-04,612.4959452614623
2015-09-05,759.7557406506166
2015-09-06,808.97567486115
2015-09-07,426.76358088708275
2015-09-08,517.9620539281547
2015-09-09,797.975719019336
2015-09-10,673.4368828800904
2015-09-11,1004.96684255306
2015-09-12,780.94303515866
2015-09-13,604.4492592388596
2015-09-14,532.9139108107705
2015-09-15,1296.6539435188333
2015-09-16,899.9467152519999
2015-09-17,500.0238673695957
2015-09-18,886.993972389943
2015-09-19,281.555704147985
2015-09-20,608.9120849661796
2015-09-21,514.4990066990041
2015-09-22,621.3311031554098
2015-09-23,866.1056205236112
2015-09-24,1340.1398238393506
2015-09-25,1332.4892166641134
2015-09-26,745.614458011577
2015-09-27,1532.0593068990127
2015-09-28,722.9925913729423
2015-09-29,1011.7889138084857
2015-09-30,918.6554250246576
2015-10-01,1040.491408375624
2015-10-02,531.9373140512765
2015-10-03,482.3274881081632
2015-10-04,576.5310283611836
2015-10-05,1128.9361740498362
2015-10-06,3919.8501361341937
2015-10-07,845.2196515648039
2015-10-08,1149.150196290339
2015-10-09,924.912185521278
2015-10-10,980.3827474537144
2015-10-11,1923.0516802775678
2015-10-12,2144.8107578930612
2015-10-13,2280.3781422837
2015-10-14,3311.584591057901
2015-10-15,1032.1552030380883
2015-10-16,1480.8685493749383
2015-10-17,636.6651377075862
2015-10-18,536.7361949607142
2015-10-19,2554.753578892449
2015-10-20,2116.34072450806
2015-10-21,1425.9904062974545
2015-10-22,1740.8942051211138
2015-10-23,2318.8657698630595
2015-10-24,501.1279226513208
2015-10-25,891.764419442152
2015-10-26,5484.505330028662
2015-10-27,1877.4733693849719
2015-10-28,2119.834494426579
2015-10-29,959.3047673843206
2015-10-30,1323.987079561886
2015-10-31,1025.6304614363635
2015-11-01,891.4075620225926
2015-11-02,1161.4374549381444
2015-11-03,1223.2707570063358
2015-11-04,1587.4592522915295
2015-11-05,785.6360583564567
2015-11-06,769.2010025869513
2015-11-07,844.9860222072674
2015-11-08,674.6553772898701
2015-11-09,908.6664096072749
2015-11-10,471.04196853686864
2015-11-11,909.5212532494656
2015-11-12,807.323901582367
2015-11-13,424.9720748320833
2015-11-14,1141.0356088811495
2015-11-15,828.8837581055682
2015-11-16,1058.4776849253847
2015-11-17,720.5967102019686
2015-11-18,713.976318817738
2015-11-19,461.08151888857145
2015-11-20,300.23001146715444
2015-11-21,420.2063214523958
2015-11-22,1232.1534794192064
2015-11-23,907.3554141085484
2015-11-24,425.62152501034484
2015-11-25,527.3834725705833
2015-11-26,571.2107280545181
2015-11-27,633.7273585714737
2015-11-28,304.60440476545455
2015-11-29,1086.530291358913
2015-11-30,744.5537570753062
2015-12-01,759.4510723070833
2015-12-02,689.1628579625532
2015-12-03,704.0897101607827
2015-12-04,760.0894044359375
2015-12-05,297.3162652144444
2015-12-06,478.61230940169645
2015-12-07,1418.1768639420354
2015-12-08,271.3556485062963
2015-12-09,351.3719975373563
2015-12-10,1482.2707934895454
2015-12-11,666.3630987430023
2015-12-12,1192.1403874889286
2015-12-13,515.0457511101021
2015-12-14,1933.5721616345236
2015-12-15,877.9915843342857
2015-12-16,1703.5426169528432
2015-12-17,487.2090555203077
2015-12-18,253.5007666467059
2015-12-19,387.6432458918
2015-12-20,845.0100890397999
2015-12-21,588.9894292793846
2015-12-22,459.4612828912048
2015-12-23,520.7105189231429
2015-12-24,484.2550949162162
2015-12-25,219.76209602042255
2015-12-26,777.9650273213846
2015-12-27,245.4759384169697
2015-12-28,730.2586652440001
2015-12-29,290.1678759252809
2015-12-30,1550.9135366791177
2015-12-31,831.7689149623932
2016-01-01,1016.6321023369387
2016-01-02,786.6945515346154
2016-01-03,823.5628131018422
2016-01-04,409.9816550519014
2016-01-05,490.994685927324
2016-01-06,609.6585066886813
2016-01-07,935.3719903033112
2016-01-08,578.4517491886667
2016-01-09,216.30184302201343
2016-01-10,237.3854361434177
2016-01-11,733.5965126828319
2016-01-12,669.2251108743071
2016-01-13,679.5771266444262
2016-01-14,877.3395111491359
2016-01-15,717.017579302683
2016-01-16,774.5857297283587
2016-01-17,859.033825386024
2016-01-18,905.5882292341261
2016-01-19,1038.5333340029924
2016-01-20,914.9516732851415
2016-01-21,893.8359169003319
2016-01-22,666.3044622016748
2016-01-23,1417.269620041156
2016-01-24,751.6430069313889
2016-01-25,1035.3939442181877
2016-01-26,787.1050801257143
2016-01-27,785.5962071514177
2016-01-28,600.5904916604587
2016-01-29,724.4670819049275
2016-01-30,475.2385256757584
2016-01-31,460.23167429378015
2016-02-01,548.3308008857639
2016-02-02,603.266426012562
2016-02-03,434.19643398803856
2016-02-04,502.92255982959114
2016-02-05,678.9974472926756
2016-02-06,577.8453548727317
2016-02-07,515.341107313881
2016-02-08,769.708836538773
2016-02-09,682.5491421696727
2016-02-10,511.00848710845685
2016-02-11,710.1268540887365
2016-02-12,334.7920761753927
2016-02-13,587.2047012073565
2016-02-14,561.6795805331528
2016-02-15,497.7656339451367
2016-02-16,1066.2142348644484
2016-02-17,366.0376631304241
2016-02-18,641.4343762984391
2016-02-19,544.7573454922197
2016-02-20,541.4114489614448
2016-02-21,428.0437695495286
2016-02-22,528.3539349422135
2016-02-23,533.79943740775
2016-02-24,516.1003415021588
2016-02-25,462.89958894683195
2016-02-26,437.41321572121933
2016-02-27,372.3626324880233
2016-02-28,395.000057465693
2016-02-29,659.7948927678304
2016-03-01,534.6942697718671
2016-03-02,510.71607174759527
2016-03-03,398.0553863960271
2016-03-04,311.7539747614085
2016-03-05,420.0600833287474
2016-03-06,284.43049890676554
2016-03-07,290.72804127636334
2016-03-08,373.8105948411056
2016-03-09,369.19301152833333
2016-03-10,235.3358451009457
2016-03-11,314.7715918672333
2016-03-12,392.97111193418056
2016-03-13,206.02688965880503
2016-03-14,233.94945117689534
2016-03-15,251.4008578284936
2016-03-16,285.39181154905026
2016-03-17,274.62378974306426
2016-03-18,313.68257628083404
2016-03-19,281.0469716336916
2016-03-20,257.40156769561196
2016-03-21,307.1385040335279
2016-03-22,420.26179590018364
2016-03-23,262.3876147896823
2016-03-24,322.11467008651016
2016-03-25,255.0188790578604
2016-03-26,136.9846325763098
2016-03-27,410.0566633102898
2016-03-28,261.61530291600974
2016-03-29,274.2364950576462
2016-03-30,260.5261692715243
2016-03-31,338.43793368714284
2016-04-01,224.2334429412563
2016-04-02,226.58124499036398
2016-04-03,157.27198405830728
2016-04-04,192.92676258241124
2016-04-05,210.94995497817337
2016-04-06,346.6819396027352
2016-04-07,305.710109931439
2016-04-08,266.6400668060185
2016-04-09,496.2201302864224
2016-04-10,382.54877571620415
2016-04-11,332.79239286745127
2016-04-12,432.51198005173956
2016-04-13,436.5138977925913
2016-04-14,407.15005335477014
2016-04-15,407.2617504234266
2016-04-16,443.49034227596775
2016-04-17,425.4399573396339
2016-04-18,354.9579392080989
2016-04-19,286.2122607612924
2016-04-20,368.204118085989
2016-04-21,241.71008484988303
2016-04-22,244.89191779103595
2016-04-23,314.1839962324655
2016-04-24,235.76879941039974
2016-04-25,354.8117677284858
2016-04-26,462.40119517284194
2016-04-27,335.33654836643046
2016-04-28,417.8124117509788
2016-04-29,284.1730780877692
2016-04-30,241.20774550748644
2016-05-01,220.5677595840836
2016-05-02,229.2399223449221
2016-05-03,240.92553321446715
2016-05-04,196.41497588435777
2016-05-05,213.89666546707699
2016-05-06,373.9262552313282
2016-05-07,270.8371478792495
2016-05-08,135.53968916664445
2016-05-09,201.74464212201246
2016-05-10,245.08998837928127
2016-05-11,211.81736594318605
2016-05-12,271.06277346338646
2016-05-13,371.6198833431758
2016-05-14,405.9406268016584
2016-05-15,232.64474379709486
2016-05-16,243.8640855375043
2016-05-17,159.3873454537928
2016-05-18,241.57026359772837
2016-05-19,244.06293407373943
2016-05-20,244.1037973139651
2016-05-21,151.30431837150866
2016-05-22,137.94869451424734
2016-05-23,158.11360471712322
2016-05-24,248.54966446358506
2016-05-25,251.20384154151267
2016-05-26,148.2276438225173
2016-05-27,171.23187364839862
2016-05-28,163.42952727169603
2016-05-29,249.31893584477137
2016-05-30,147.8065131248222
2016-05-31,256.80439148776304
2016-06-01,171.911245303929
2016-06-02,143.60562877179828
2016-06-03,220.30001131058432
2016-06-04,159.99228529857143
2016-06-05,216.4334366051927
2016-06-06,205.6723217176933
2016-06-07,176.43883102691046
2016-06-08,1066.232917379135
2016-06-09,134.93664148932643
2016-06-10,181.50000588254676
2016-06-11,213.19807431867187
2016-06-12,272.3812840099979
2016-06-13,169.6351417866699
2016-06-14,188.7907941627306
2016-06-15,399.98927487309226
2016-06-16,166.9441979396254
2016-06-17,303.96834394051666
2016-06-18,335.35877116310434
2016-06-19,442.7964551185235
2016-06-20,356.11254696381644
2016-06-21,338.2724791247146
2016-06-22,296.0057829685234
2016-06-23,247.65473122901665
2016-06-24,291.40316546365364
2016-06-25,223.86280112543903
2016-06-26,290.89526581791154
2016-06-27,227.45901658536422
2016-06-28,278.6647466361752
2016-06-29,337.4002934834875
2016-06-30,229.97123111554714
2016-07-01,258.0843456446119
2016-07-02,148.51894017156977
2016-07-03,293.18780233852675
2016-07-04,176.2968069794569
2016-07-05,410.507515709372
2016-07-06,322.65502069041827
2016-07-07,282.8569428163763
2016-07-08,214.54902327593706
2016-07-09,305.28862250296385
2016-07-10,449.1647092315341
2016-07-11,354.1869522909401
2016-07-12,194.34573881410782
2016-07-13,233.48385622171938
2016-07-14,240.8682937532845
2016-07-15,1335.2169681715186
2016-07-16,350.5108521860406
2016-07-17,326.02581128843923
2016-07-18,288.43075026283293
2016-07-19,343.6576130039327
2016-07-20,12010.298642982705
2016-07-21,212.2570101815815
2016-07-22,320.62256078597005
2016-07-23,271.8135982469564
2016-07-24,290.48945716275546
2016-07-25,212.03415905571174
2016-07-26,522.8197513209682
2016-07-27,348.52293509814837
2016-07-28,390.16888414027073
2016-07-29,348.0233865713537
2016-07-30,542.1826741560081
2016-07-31,444.35102653677296
2016-08-01,688.5341357651704
2016-08-02,469.09597157563803
2016-08-03,1621.4312070762787
2016-08-04,694.5534946029516
2016-08-05,1087.4203077959487
2016-08-06,547.9643476199881
2016-08-07,658.8310199137532
2016-08-08,537.5906256478423
2016-08-09,537.6892158444798
2016-08-10,608.4948127469042
2016-08-11,526.7124621635883
2016-08-12,505.42020652376596
2016-08-13,1408.822125320227
2016-08-14,409.8927691460169
2016-08-15,533.7679217278271
2016-08-16,237.48832044255525
2016-08-17,673.5781109135771
2016-08-18,304.66593906166065
2016-08-19,316.0423333192
2016-08-20,367.3695967443233
2016-08-21,246.0599294691584
2016-08-22,960.0754714889698
2016-08-23,308.1390330064341
2016-08-24,202.48916586303417
2016-08-25,258.62094722690955
2016-08-26,272.200415596385
2016-08-27,196.73815221817574
2016-08-28,289.29085981875437
2016-08-29,496.0823428992982
2016-08-30,305.77016086366035
2016-08-31,270.7235406669858
2016-09-01,323.9780630671036
2016-09-02,277.66061831912555
2016-09-03,313.129160671353
2016-09-04,554.2730496119049
2016-09-05,292.9309210570887
2016-09-06,259.4021403730414
2016-09-07,224.5202528844416
2016-09-08,513.2633557516452
2016-09-09,199.65413207780986
2016-09-10,361.28140259927716
2016-09-11,571.4884862888068
2016-09-12,804.5065534002543
2016-09-13,325.5189541499524
2016-09-14,243.24069582760302
2016-09-15,178.29748062550664
2016-09-16,522.9083050128186
2016-09-17,174.81395382339764
2016-09-18,263.7923606652131
2016-09-19,499.123783366937
2016-09-20,187.93200141474168
2016-09-21,334.70767685054994
2016-09-22,547.1250891041725
2016-09-23,492.2380602642092
2016-09-24,439.64369902575766
2016-09-25,188.0372975305744
2016-09-26,171.3874122041395
2016-09-27,167.47714359018892
2016-09-28,216.10138273857652
2016-09-29,239.8428651769563
2016-09-30,444.8474763297726
2016-10-01,190.25350249101976
2016-10-02,260.1035753927772
2016-10-03,143.03745466869285
2016-10-04,196.23703880773104
2016-10-05,335.2786394093311
2016-10-06,285.2222570004908
2016-10-07,142.3185228118734
2016-10-08,200.9750752543401
2016-10-09,255.0983490253366
2016-10-10,203.75896501582594
2016-10-11,292.84022266817993
2016-10-12,298.49051127059937
2016-10-13,776.5178965481232
2016-10-14,324.511484926263
2016-10-15,559.2277747397891
2016-10-16,436.12854108875194
2016-10-17,249.21023648952104
2016-10-18,443.0088989542781
2016-10-19,291.6047040451815
2016-10-20,206.13315953737154
2016-10-21,232.54729264845258
2016-10-22,135.8339581858944
2016-10-23,201.1622424668579
2016-10-24,147.73026103710592
2016-10-25,320.71028886777333
2016-10-26,337.1502781264194
2016-10-27,344.0700412278237
2016-10-28,481.9165848076682
2016-10-29,476.1891225586551
2016-10-30,2640.1870865978162
2016-10-31,298.4454362796906
2016-11-01,321.7684469934441
2016-11-02,169.7665002962544
2016-11-03,222.36426983512305
2016-11-04,308.77438735312165
2016-11-05,217.43463955049495
2016-11-06,138.79265270881837
2016-11-07,137.2362949347201
2016-11-08,162.15230589455018
2016-11-09,245.21840376346282
2016-11-10,237.26091720245856
2016-11-11,248.46893255209548
2016-11-12,233.49654218559735
2016-11-13,428.35651698011304
2016-11-14,153.44926003750163
2016-11-15,189.43787315779832
2016-11-16,269.03373680368594
2016-11-17,1159.9439598067158
2016-11-18,284.4516130024492
2016-11-19,224.12663420890829
2016-11-20,248.46416014507582
2016-11-21,156.02986101522654
2016-11-22,143.3358899926504
2016-11-23,247.59703449074942
2016-11-24,407.2793824692875
2016-11-25,436.15051727833435
2016-11-26,123.07568428373496
2016-11-27,203.4918784728599
2016-11-28,229.66790378086955
2016-11-29,341.8056243566083
2016-11-30,293.7793190365692
2016-12-01,551.3171141405144
2016-12-02,674.6198314595799
2016-12-03,2125.74445532119
2016-12-04,487.3222458960933
2016-12-05,513.8177034751333
2016-12-06,848.781213682795
2016-12-07,729.1548904223865
2016-12-08,768.048983229427
2016-12-09,471.43929138088606
2016-12-10,310.59678977728265
2016-12-11,161.68133662083582
2016-12-12,482.69458084465975
2016-12-13,329.1204841857773
2016-12-14,251.32073845261885
2016-12-15,303.79539659281915
2016-12-16,267.32045191286664
2016-12-17,278.9700414173744
2016-12-18,265.18890758648564
2016-12-19,357.66346167919875
2016-12-20,289.8256737268257
2016-12-21,498.5552790857673
2016-12-22,498.6239525563795
2016-12-23,503.82744796482007
2016-12-24,344.8393319845
2016-12-25,374.96880666098986
2016-12-26,287.0372208040693
2016-12-27,300.6832100520782
2016-12-28,575.8545865813746
2016-12-29,582.8102511462064
2016-12-30,1321.7083292985228
2016-12-31,470.5277856765791
2017-01-01,518.0184688395543
2017-01-02,330.71181521147116
2017-01-03,432.4437008529543
2017-01-04,450.488494780389
2017-01-05,487.2940757923173
2017-01-06,608.6621025142921
2017-01-07,471.5223863385231
2017-01-08,276.6090928147482
2017-01-09,838.5518905175617
2017-01-10,348.00144332311197
2017-01-11,420.0988108254805
2017-01-12,399.9225231113707
2017-01-13,203.4555219897395
2017-01-14,263.868881542096
2017-01-15,223.15073588866082
2017-01-16,240.4041995738897
2017-01-17,348.3032793336403
2017-01-18,299.9931117530925
2017-01-19,246.6433602255187
2017-01-20,1623.382552540494
2017-01-21,336.32031061018694
2017-01-22,283.52569870647284
2017-01-23,265.5639148878459
2017-01-24,309.1546425056451
2017-01-25,315.0497582249657
2017-01-26,363.025020853219
2017-01-27,349.83481361020137
2017-01-28,240.46155689858932
2017-01-29,170.84650643764482
2017-01-30,277.83590312426253
2017-01-31,480.91289451387394
2017-02-01,438.29764679857544
2017-02-02,429.03538985931715
2017-02-03,572.4676002004668
2017-02-04,652.6199601717053
2017-02-05,161.7226872759193
2017-02-06,621.8236320487146
2017-02-07,303.4974831710806
2017-02-08,233.21590176838066
2017-02-09,374.512306196451
2017-02-10,439.4475215164655
2017-02-11,423.9372186225431
2017-02-12,249.0210109947396
2017-02-13,347.910874556546
2017-02-14,617.9534106046989
2017-02-15,324.3908395508852
2017-02-16,484.80110616575956
2017-02-17,279.419338166745
2017-02-18,238.9306303628932
2017-02-19,214.74382592325642
2017-02-20,489.55268004732693
2017-02-21,437.5154420659589
2017-02-22,337.8549772391716
2017-02-23,290.87662467425827
2017-02-24,332.3150655098432
2017-02-25,352.0496453531673
2017-02-26,260.2016439263259
2017-02-27,525.0880716349857
2017-02-28,405.6011569940832
2017-03-01,584.1486776571401
2017-03-02,441.3505807004168
2017-03-03,395.46033182087626
2017-03-04,233.05937958812038
2017-03-05,229.9012438047849
2017-03-06,350.0760343005209
2017-03-07,352.54027669459373
2017-03-08,323.7340142441016
2017-03-09,242.9467670057335
2017-03-10,412.46593668816246
2017-03-11,390.8142268830869
2017-03-12,242.52848173018464
2017-03-13,366.74132126553206
2017-03-14,230.68712329829674
2017-03-15,186.13764543343228
2017-03-16,218.5095517762262
2017-03-17,191.49913367491013
2017-03-18,198.27419319732314
2017-03-19,152.59442394161965
2017-03-20,205.0250308406971
2017-03-21,194.9499058392634
2017-03-22,166.7414687741019
2017-03-23,150.6808351885915
2017-03-24,173.36683632496846
2017-03-25,185.13507056782558
2017-03-26,149.97162429915997
2017-03-27,128.7513709979862
2017-03-28,149.08087561231474
2017-03-29,166.49603334276725
2017-03-30,104.10540590888957
2017-03-31,127.59399750043212
2017-04-01,150.55052887272805
2017-04-02,153.077887110332
2017-04-03,275.59765455686215
2017-04-04,160.92615665259908
2017-04-05,184.3930744165412
2017-04-06,271.72786237453
2017-04-07,207.8138778434826
2017-04-08,190.25503242652897
2017-04-09,158.37342182919076
2017-04-10,201.51025564026278
2017-04-11,186.90810777023253
2017-04-12,147.07233837226903
2017-04-13,176.81003170590074
2017-04-14,161.65765712176665
2017-04-15,243.7939964497638
2017-04-16,91.14751421110486
2017-04-17,141.1944221927931
2017-04-18,180.1484852608959
2017-04-19,130.98609616232469
2017-04-20,134.9794153507818
2017-04-21,124.29209888777146
2017-04-22,115.40594061204749
2017-04-23,78.24381270260128
2017-04-24,93.25318156387284
2017-04-25,71.36092590929462
2017-04-26,119.24422791369271
2017-04-27,116.53683272467985
2017-04-28,140.5061991663324
2017-04-29,109.25892683808377
2017-04-30,98.59892439825089
2017-05-01,333.1194887406473
2017-05-02,108.98930454352474
2017-05-03,116.5694939256458
2017-05-04,117.24028926061817
2017-05-05,246.89710341138004
2017-05-06,95.63819472559658
2017-05-07,67.09962555731073
2017-05-08,96.17343792586463
2017-05-09,101.52471918735604
2017-05-10,96.14844290942767
2017-05-11,96.83311356106609
2017-05-12,90.05525831769083
2017-05-13,52.177808774520535
2017-05-14,133.31992911647023
2017-05-15,103.40431875685198
2017-05-16,88.48627753861206
2017-05-17,81.06926269159328
2017-05-18,63.177624306614774
2017-05-19,90.43242288082857
2017-05-20,60.183167973511196
2017-05-21,73.04230115962221
2017-05-22,77.73231431008684
2017-05-23,51.727841327059636
2017-05-24,52.775263961353666
2017-05-25,63.82330915245584
2017-05-26,74.36472489312315
2017-05-27,62.50521717891076
2017-05-28,43.82559544346622
2017-05-29,45.97090061173414
2017-05-30,56.689921240973455
2017-05-31,40.94070930002465
2017-06-01,62.863871740910035
2017-06-02,72.9739371490443
2017-06-03,32.90739472780821
2017-06-04,41.88099961570855
2017-06-05,31.92625841820824
2017-06-06,42.66286678703436
2017-06-07,23.922346019873537
2017-06-08,30.869381075168082
2017-06-09,30.331043914144043
2017-06-10,38.13078473173847
2017-06-11,30.146707076957412
2017-06-12,30.102546246670347
2017-06-13,28.166167130985315
